"id","name","short_name","country","state"
2639,Murray State University,MSU,United States of America,KY
2640,Montana State University,MSU,United States of America,MT
2641,Montclair State University,MSU,United States of America,NJ
2642,Middle Tennessee State University,MTSU,United States of America,TN
2643,Michigan Technological University,MTU,United States of America,MI
2644,Miami University,MU,United States of America,OH
2645,Marymount University,MU,United States of America,VA
2646,Misericordia University,MU,United States of America,PA
2647,Millersville University,MU,United States of America,PA
2648,Mercyhurst University,MU,United States of America,PA
2649,Manhattanville College,MVille,United States of America,NY
2650,Northern Arizona University,NAU,United States of America,AZ
2651,National American University,NAU,United States of America,TX
2652,North Carolina State University,NCSU,United States of America,NC
2653,University of North Dakota,"ND, NoDak, UND",United States of America,ND
2654,University of Notre Dame,ND,United States of America,IN
2655,North Dakota State University,NDSU,United States of America,ND
2656,Northeastern University,"NEU, NU",United States of America,MA
2657,New College of Florida,NCF,United States of America,FL
2658,Northern Illinois University,NIU,United States of America,IL
2659,New Jersey Institute of Technology,NJIT,United States of America,NJ
2660,Northern Kentucky University,NKU,United States of America,KY
2661,New Mexico State University,NMSU,United States of America,NM
2662,Northern Michigan University,NMU,United States of America,MI
2663,Northern Virginia Community College,Nova,United States of America,VA
2664,Villanova University,"Nova, VU",United States of America,PA
2665,Norfolk State University,NSU,United States of America,VA
2666,Nova Southeastern University,NSU,United States of America,FL
2667,Niagara University,NU,United States of America,NY
2668,Northwestern University,"NU, NW",United States of America,IL
2669,Norwich University,NU,United States of America,VT
2670,Northwest Missouri State University,NWMSU,United States of America,MO
2671,New York Institute of Technology,NYIT,United States of America,NY
2672,New York Medical College,NYMC,United States of America,NY
2673,New York University,NYU,United States of America,NY
2674,Oklahoma Christian University,OC,United States of America,Ok
2675,Orange Coast College,OCC,United States of America,CA
2676,Oklahoma City University,OCU,United States of America,Ok
2677,Ohio Dominican University,ODU,United States of America,OH
2678,Old Dominion University,ODU,United States of America,VA
2679,Oklahoma State University,"OK State, OSU",United States of America,Ok
2680,Ohio Northern University,ONU,United States of America,OH
2681,Oral Roberts University,ORU,United States of America,Ok
2682,Ohio State University,OSU,United States of America,OH
2683,Oregon State University,OSU,United States of America,OR
2684,Ohio University,OU,United States of America,OH
2685,Oakwood University,OU,United States of America,AL
2686,Occidental College,Oxy,United States of America,CA
2687,University of the Pacific,"Pacific, UOP",United States of America,CA
2688,Providence College,PC,United States of America,RI
2689,Pasadena City College,PCC,United States of America,CA
2690,Pima Community College,PCC,United States of America,AZ
2691,Portland Community College,PCC,United States of America,OR
2692,Pueblo Community College,PCC,United States of America,CO
2693,University of Pennsylvania,"Penn, UPenn",United States of America,PA
2694,University of Pittsburgh,Pitt,United States of America,PA
2695,Point Loma Nazarene University,PLNU,United States of America,CA
2696,Pomona College,POM,United States of America,CA
2697,Pittsburg State University,PSU,United States of America,KS
2698,Portland State University,PSU,United States of America,OR
2699,Plymouth State University,PSU,United States of America,NH
2700,Princeton Theological Seminary,PTS,United States of America,NJ
2701,Prairie View A&M University,PVAMU,United States of America,TX
2702,Quinnipiac University,QU,United States of America,CT
2703,Case Western Reserve University,Reserve,United States of America,OH
2704,Rose-Hulman Institute of Technology,RHIT,United States of America,IN
2705,Rhode Island College,RIC,United States of America,RI
2706,Rochester Institute of Technology,RIT,United States of America,NY
2707,Robert Morris University,RMU,United States of America,PA
2708,Rensselaer Polytechnic Institute,RPI,United States of America,NY
2709,Rutgers University,RU,United States of America,NJ
2710,Roger Williams University,RWU,United States of America,RI
2711,University of Southern California,"SC, USC",United States of America,CA
2712,South Carolina State University,SCSU,United States of America,SC
2713,Southern Connecticut State University,SCSU,United States of America,CT
2714,Santa Clara University,SCU,United States of America,CA
2715,South Dakota School of Mines and Technology,SDSM&T,United States of America,SD
2716,South Dakota State University,SDSU,United States of America,SD
2717,San Diego State University,SDSU,United States of America,CA
2718,San Francisco State University,SFSU,United States of America,CA
2719,Southeast Missouri State University,SEMo,United States of America,MO
2720,Southern Illinois University Edwardsville,SIUE,United States of America,IL
2721,San Jose State University,SJSU,United States of America,CA
2722,Saint Louis University,SLU,United States of America,MO
2723,Saint Leo University,SLU,United States of America,FL
2724,Southern Methodist University,SMU,United States of America,TX
2725,Southern New Hampshire University,SNHU,United States of America,NH
2726,Southeastern Oklahoma State University,SOSU,United States of America,Ok
2727,Seattle Pacific University,SPU,United States of America,Western Australia
2728,California State University Stanislaus,Stan State,United States of America,CA
2729,Savannah State University,SSU,United States of America,GA
2730,Southwestern University,SU,United States of America,TX
2731,Shenandoah University,SU,United States of America,VA
2732,Southern University,SU,United States of America,LA
2733,Susquehanna University,SU,United States of America,PA
2734,Salisbury University,SU,United States of America,MD
2735,Samford University,SU,United States of America,AL
2736,Schreiner University,SU,United States of America,TX
2737,Southern Utah University,SUU,United States of America,UT
2738,Swarthmore College,Swat,United States of America,PA
2739,Texas A&M University,TAMU,United States of America,TX
2740,The College of New Jersey,TCNJ,United States of America,NJ
2741,Texas Christian University,TCU,United States of America,TX
2742,Tarleton State University,TSU,United States of America,TX
2743,Tennessee State University,TSU,United States of America,TN
2744,Texas Southern University,TSU,United States of America,TX
2745,Truman State University,TSU,United States of America,MO
2746,Texas Tech University,TTU,United States of America,TX
2747,Tennessee Technological University,TTU,United States of America,TN
2748,Temple University,TU,United States of America,PA
2749,Towson University,TU,United States of America,MD
2750,Tufts University,TU,United States of America,MA
2751,Tulane University,TU,United States of America,LA
2752,Tuskegee University,TU,United States of America,AL
2753,University of Tulsa,TU,United States of America,Ok
2754,University of Miami,"The U, U of M, UM",United States of America,FL
2755,University of Minnesota,"The U, U of M, UM",United States of America,MN
2756,University of Utah,"The U, U of U, Utah",United States of America,UT
2757,University of Arizona,"U of A, UA",United States of America,AZ
2758,University of Arkansas,U of A,United States of America,AR
2759,University of Alabama at Birmingham,UAB,United States of America,AL
2760,University of Alaska Fairbanks,UAF,United States of America,AK
2761,University of Alabama in Huntsville,UAH,United States of America,AL
2762,University of Arkansas at Little Rock,UALR,United States of America,AR
2763,University of Arkansas at Pine Bluff,UAPB,United States of America,AR
2764,University of Baltimore,UB,United States of America,MD
2765,University at Buffalo,UB,United States of America,NY
2766,University of Bridgeport,UB,United States of America,CT
2767,University of Chicago,"U of C, UC, UChicago",United States of America,IL
2768,University of Cincinnati,UC,United States of America,OH
2769,University of California Davis,"UC Davis, UCD",United States of America,CA
2770,University of California Irvine,"UC Irvine, UCI",United States of America,CA
2771,University of Central Arkansas,UCA,United States of America,AR
2772,University of Colorado Denver,UCD,United States of America,CO
2773,University of California Los Angeles,UCLA,United States of America,CA
2774,University of Central Missouri,UCM,United States of America,MO
2775,University of Central Oklahoma,UCO,United States of America,Ok
2776,University of Connecticut,UConn,United States of America,CT
2777,University of California Riverside,UCR,United States of America,CA
2778,University of California Santa Barbara,UCSB,United States of America,CA
2779,University of California San Diego,UCSD,United States of America,CA
2780,University of California San Francisco,UCSF,United States of America,CA
2781,University of Dallas,UD,United States of America,TX
2782,University of Dayton,UD,United States of America,OH
2783,University of Delaware,UD,United States of America,DE
2784,University of Detroit Mercy,UDM,United States of America,MI
2785,University of the District of Columbia,UDC,United States of America,DC
2786,University of Washington,"U Dub, UW",United States of America,Western Australia
2787,University of Florida,UF,United States of America,FL
2788,University of Georgia,UGA,United States of America,GA
2789,University of Idaho,"U of I, UI",United States of America,ID
2790,University of Iowa,"U of I, UI",United States of America,IA
2791,University of Illinois at Chicago,UIC,United States of America,IL
2792,University of Kentucky,UK,United States of America,KY
2793,University of Louisiana at Monroe,ULM,United States of America,LA
2794,University of Michigan,"U of M, UM, UMich",United States of America,MI
2795,University of Montana,U of M,United States of America,MT
2796,University of Massachusetts Amherst,UMass,United States of America,MA
2797,University of Massachusetts Boston,UMB,United States of America,MA
2798,University of Massachusetts Dartmouth,UMD,United States of America,MA
2799,University of Massachusetts Lowell,UML,United States of America,MA
2800,University of North Alabama,UNA,United States of America,AL
2801,University of Northern Colorado,UNC,United States of America,CO
2802,University of North Florida,UNF,United States of America,FL
2803,University of New Hampshire,UNH,United States of America,NH
2804,University of New Haven,UNH,United States of America,CT
2805,Union College,Union,United States of America,NE
2806,University of Nebraska at Kearney,UNK,United States of America,NE
2807,University of New Mexico,UNM,United States of America,NM
2808,University of New Orleans,UNO,United States of America,LA
2809,University of North Texas,UNT,United States of America,TX
2810,University of Oregon,UO,United States of America,OR
2811,University of Portland,UP,United States of America,OR
2812,University of Richmond,U of R,United States of America,VA
2813,University of Rochester,U of R,United States of America,NY
2814,University of Rhode Island,URI,United States of America,RI
2815,University of South Alabama,USA,United States of America,AL
2816,University of Science and Arts of Oklahoma,USAO,United States of America,Ok
2817,University of South Carolina Aiken,USCA,United States of America,SC
2818,University of San Diego,USD,United States of America,CA
2819,University of South Dakota,USD,United States of America,SD
2820,University of San Francisco,"USF, USFCA",United States of America,CA
2821,University of South Florida,USF,United States of America,FL
2822,University of Southern Indiana,USI,United States of America,IN
2823,Utah State University,USU,United States of America,UT
2824,University of Tampa,UT,United States of America,FL
2825,University of Texas at Austin,UT,United States of America,TX
2826,University of Toledo,UT,United States of America,OH
2827,University of Texas Rio Grande Valley,UTRGV,United States of America,TX
2828,University of Texas at San Antonio,UTSA,United States of America,TX
2829,University of Virginia,UVA,United States of America,VA
2830,University of Vermont,UVM,United States of America,VT
2831,Utah Valley University,UVU,United States of America,UT
2832,University of Wyoming,UW,United States of America,WY
2833,University of West Florida,UWF,United States of America,FL
2834,University of West Georgia,UWG,United States of America,GA
2835,Valparaiso University,"Valpo, VU",United States of America,IN
2836,Vanderbilt University,"Vandy, VU",United States of America,TN
2837,Virginia Commonwealth University,VCU,United States of America,VA
2838,Virginia Polytechnic Institute and State University,"Virginia Tech, VPI, VT",United States of America,VA
2839,Valdosta State University,VSU,United States of America,GA
2840,Virginia State University,VSU,United States of America,VA
2841,Vermont Technical College,VTC,United States of America,VT
2842,Vanguard University,VU,United States of America,CA
2843,Washington and Lee University,W&L,United States of America,VA
2844,Washington State University,"Wazzu, WSU",United States of America,Western Australia
2845,Wagner College,WC,United States of America,NY
2846,Wilmington College,WC,United States of America,OH
2847,Western Carolina University,WCU,United States of America,NC
2848,West Chester University,WCU,United States of America,PA
2849,Western Washington University,"Western, WWU",United States of America,Western Australia
2850,Wake Forest University,WFU,United States of America,NC
2851,Williams College,Williams,United States of America,MA
2852,Western Illinois University,WIU,United States of America,IL
2853,Western Kentucky University,WKU,United States of America,KY
2854,Western Michigan University,WMU,United States of America,MI
2855,Worcester Polytechnic Institute,WPI,United States of America,MA
2856,Wichita State University,WSU,United States of America,KS
2857,Wright State University,WSU,United States of America,OH
2858,Winston-Salem State University,WSSU,United States of America,NC
2859,West Texas A&M University,WTAMU,United States of America,TX
2860,Winthrop University,WU,United States of America,SC
2861,West Virginia University,WVU,United States of America,WV
2862,Xavier University of Louisiana,XULA,United States of America,LA
2863,Youngstown State University,YSU,United States of America,OH
2864,Yeshiva University,YU,United States of America,NY
2865,North Carolina A&T State University,"A&T, NC A&T",United States of America,
2866,Apprentice School,Newport News,United States of America,
2867,Alabama State University,"ALASU, ASU",United States of America,
2868,Albany State University,ASU,United States of America,
2869,Bronx Community College,BCC,United States of America,
2870,Biola University,BU,United States of America,
2871,California University of Pennsylvania,Cal U,United States of America,
2872,Catholic University of America,"Catholic, CUA",United States of America,
2873,City College of New York,CCNY,United States of America,
2874,Central Connecticut State University,CCSU,United States of America,
2875,Community College of Vermont,CCV,United States of America,
2876,Chattanooga State Community College,Chatt State,United States of America,
2877,"California State University, Chico",Chico State,United States of America,
2878,New York City College of Technology,City Tech,United States of America,
2879,United States Coast Guard Academy,Coast Guard,United States of America,
2880,Clarks Summit University,CSU,United States of America,
2881,Chicago State University,CSU,United States of America,
2882,"California State University, Los Angeles",CSULA,United States of America,
2883,Eastern Nazarene College,ENC,United States of America,
2884,Florida A&M University,FAMU,United States of America,
2885,Fayetteville State University,FSU,United States of America,
2886,Grambling State University,GSU,United States of America,
2887,Hampton University (formerly Hampton Institute),HIU,United States of America,
2888,Louisburg College,LC,United States of America,
2889,Massachusetts College of Liberal Arts,MCLA,United States of America,
2890,U.S. Merchant Marine Academy,"Merchant Marine, Kings Point",United States of America,
2891,Morgan State University,MSU,United States of America,
2892,Mississippi Valley State University,MVSU,United States of America,
2893,Mississippi University for Women,MUW,United States of America,
2894,Northwestern State University (Louisiana),NSU,United States of America,
2895,Northern Vermont University,NVU,United States of America,
2896,Oregon Institute of Technology,OIT,United States of America,
2897,Pensacola Christian College,PCC,United States of America,
2898,Polk Community College,PCC,United States of America,
2899,Spring Hill College,SHC,United States of America,
2900,Southern Illinois University Carbondale,SIU,United States of America,
2901,Transylvania University,Transy,United States of America,
2902,Texas State University–San Marcos,TxSt,United States of America,
2903,University of Alaska Anchorage,UAA,United States of America,
2904,University of Arkansas at Monticello,UAM,United States of America,
2905,University of Houston–Victoria,UHV,United States of America,
2906,University of Missouri–Columbia,UMC,United States of America,
2907,University of Michigan–Dearborn,UMD,United States of America,
2908,University of Maine at Orono,UMO,United States of America,
2909,University of the People,UoPeople,United States of America,
2910,University of Pikeville,UPIKE,United States of America,
2911,United States Air Force Academy,USAFA,United States of America,
2912,University of Southern Maine,USM,United States of America,
2913,Texas Southmost College,TSC,United States of America,
2914,Virginia Military Institute,VMI,United States of America,
2915,Vincennes University,VU,United States of America,
2916,Washington University in St. Louis,Wash U,United States of America,
2917,Western Governors University,WGU,United States of America,
2918,West Virginia University at Parkersburg (WVU Parkersburg),WVUP,United States of America,
2919,Augusta University,ASU,United States of America,GA
2920,California State University,Cal State,United States of America,CA
2921,University of Colorado Boulder,CU,United States of America,CO
2922,Lawrence Technological University,LTU,United States of America,MI
2923,Scripps College,Scripps,United States of America,CA
2924,University of Maryland Baltimore County,UMB,United States of America,MD
2925,"University of Nevada, Reno",UNLV,United States of America,NV
2926,Iowa State University,SUI,United States of America,IA
2927,"American University of the Caribbean, School of Medicine",,Sint Maarten,
2928,Royal College of Surgeons in Ireland,RCS Ireland,Ireland,
2929,Abraham Baldwin Agricultural College,ABAC,United States of America,GA
2930,Alfred State College,,United States of America,NY
2931,Anderson University (Indiana),,United States of America,IN
2932,Anderson University (South Carolina),,United States of America,SC
2933,Anna Maria College,AMC,United States of America,MA
2934,Aquinas College (Michigan),,United States of America,MI
2935,Azusa Pacific University,APU,United States of America,CA
2936,Bacone College,,United States of America,OK
2937,Baker University,,United States of America,KS
2938,Becker College,,United States of America,MA
2939,Bethel University (Minnesota),,United States of America,MN
2940,Bethel University (Tennessee),,United States of America,TN
2941,Bismarck State College,BSC,United States of America,ND
2942,Bluefield College,,United States of America,VA
2943,Bluefield State College,BSC,United States of America,WV
2944,Bluffton University,,United States of America,OH
2945,Brevard College,,United States of America,NC
2946,C.W. Post Campus of Long Island University,LIU Post,United States of America,NY
2947,Caldwell University,,United States of America,NJ
2948,Campbellsville University,,United States of America,KY
2949,Castleton University,,United States of America,VT
2950,Catawba College,,United States of America,NC
2951,Chaminade University of Honolulu,,United States of America,HI
2952,Claflin University,,United States of America,SC
2953,College of Coastal Georgia,CCGA,United States of America,GA
2954,College of Mount Saint Vincent,CMSV,United States of America,NY
2955,College of St. Benedict,CSB,United States of America,MN
2956,College of Staten Island,CUNY CSI,United States of America,NY
2957,College of the Ozarks,,United States of America,MO
2958,Colorado Christian University,CCU,United States of America,CO
2959,Colorado Mountain College,,United States of America,CO
2960,Columbia Basin College,CBC,United States of America,WA
2961,Columbia College (Missouri),,United States of America,MO
2962,Concordia College (Minnesota),,United States of America,MN
2963,Concordia University (Oregon),,United States of America,OR
2964,Concordia University Chicago,,United States of America,IL
2965,Concordia University Wisconsin,CUW,United States of America,WI
2966,Crown College (Minnesota),,United States of America,MN
2967,Dickinson State University,DSU,United States of America,ND
2968,Dillard University,,United States of America,LA
2969,Dominican University (Illinois),,United States of America,IL
2970,East Coast Polytechnic Institute,ECPI University,United States of America,VA
2971,East Stroudsburg University of Pennsylvania,ESU,United States of America,PA
2972,Emmanuel College (Massachusetts),,United States of America,MA
2973,Felician University,,United States of America,NJ
2974,Fisher College,,United States of America,MA
2975,Florida Gateway College,FGC,United States of America,FL
2976,Florida Memorial University,,United States of America,FL
2977,Florida SouthWestern State College,FSW,United States of America,FL
2978,Franciscan University of Steubenville,,United States of America,OH
2979,Georgia Highlands College,GHC,United States of America,GA
2980,Gordon State College,,United States of America,GA
2981,Governors State University,,United States of America,IL
2982,Graceland University,,United States of America,IA
2983,Grand View University,,United States of America,IA
2984,Gwynedd Mercy University,GMercyU,United States of America,PA
2985,Hannibal–LaGrange University,HLGU,United States of America,MO
2986,Hastings College,,United States of America,NE
2987,Hawaii Pacific University,HPU,United States of America,HI
2988,Herzing University,,United States of America,WI
2989,Hodges University,,United States of America,FL
2990,Hunter College,CUNY Hunter,United States of America,NY
2991,Huntington University,,United States of America,IN
2992,Immaculata University,,United States of America,PA
2993,Indian River State College,IRSC,United States of America,FL
2994,Indiana University Kokomo,IU Kokomo,United States of America,IN
2995,Iowa Wesleyan University,,United States of America,IA
2996,Jarvis Christian College,JCC,United States of America,TX
2997,Kansas Wesleyan University,KWU,United States of America,KS
2998,Lewis–Clark State College,,United States of America,ID
2999,Lincoln College,,United States of America,IL
3000,Lincoln College of New England,LCNE,United States of America,CT
3001,Lincoln University (Missouri),,United States of America,MO
3002,Lincoln University (Pennsylvania),,United States of America,PA
3003,Lock Haven University of Pennsylvania,LHU,United States of America,PA
3004,Lourdes University,,United States of America,OH
3005,MacMurray College,,United States of America,IL
3006,Madonna University,,United States of America,MI
3007,Mansfield University of Pennsylvania,,United States of America,PA
3008,Maranatha Baptist University,,United States of America,WI
3009,Marian University,,United States of America,IN
3010,Mars Hill University,,United States of America,NC
3011,Martin Methodist College,,United States of America,TN
3012,Massachusetts College of Pharmacy and Health Sciences,MCPHS,United States of America,MA
3013,McNeese State University,,United States of America,LA
3014,MidAmerica Nazarene University,MNU,United States of America,KS
3015,Middle Georgia State University,,United States of America,GA
3016,Midland University,,United States of America,NE
3017,Midway University,,United States of America,KY
3018,Millersville University of Pennsylvania,MU,United States of America,PA
3019,Millikin University,,United States of America,IL
3020,Missouri Western State University,,United States of America,MO
3021,Molloy College,,United States of America,NY
3022,Monroe College,,United States of America,NY
3023,Morningside College,,United States of America,IA
3024,Morris College,,United States of America,SC
3025,Nebraska Wesleyan University,NWU,United States of America,NE
3026,New School,,United States of America,NY
3027,Northcentral University,,United States of America,AZ
3028,Northwest Nazarene University,NNU,United States of America,ID
3029,Notre Dame College of Ohio,NDC,United States of America,OH
3030,Notre Dame of Maryland University,NDMU,United States of America,MD
3031,Oberlin College,,United States of America,OH
3032,Ohio Christian University,OCU,United States of America,OH
3033,Oklahoma Baptist University,OBU,United States of America,OK
3034,Oklahoma Panhandle State University,OPSU,United States of America,OK
3035,Oklahoma State University–Oklahoma City,OSU–OKC,United States of America,OK
3036,Oklahoma Wesleyan University,OKWU,United States of America,OK
3037,Olivet College,,United States of America,MI
3038,Ottawa University,OU,United States of America,KS
3039,Peru State College,,United States of America,NE
3040,Polk State College,,United States of America,FL
3041,Purdue University Northwest,PNW,United States of America,IN
3042,Quincy University,,United States of America,IL
3043,Regis College (Massachusetts),,United States of America,MA
3044,Rochester College,,United States of America,MI
3045,Rutgers University–Camden,,United States of America,NJ
3046,Rutgers University–New Brunswick,Rutgers,United States of America,NJ
3047,Saint Joseph’s College of Maine,,United States of America,ME
3048,Saint Mary-of-the-Woods College,SMWC,United States of America,IN
3049,Saint Mary’s College (Indiana),,United States of America,IN
3050,Saint Peter’s University,,United States of America,NJ
3051,Salve Regina University,,United States of America,RI
3052,Siena Heights University,SHU,United States of America,MI
3053,Silver Lake College,,United States of America,WI
3054,Slippery Rock University of Pennsylvania,SRU,United States of America,PA
3055,Sonoma State University,SSU,United States of America,CA
3056,South Georgia State College,,United States of America,GA
3057,Southern Arkansas University,SAU,United States of America,AR
3058,Southern Nazarene University,SNU,United States of America,OK
3059,Southern University and A&M College,SUBR,United States of America,LA
3060,Southern Vermont College,SVC,United States of America,VT
3061,Southwestern Christian College,SwCC,United States of America,TX
3062,Spalding University,,United States of America,KY
3063,Spring Arbor University,SAU,United States of America,MI
3064,St. Anselm College,,United States of America,NH
3065,St. Johns River State College,,United States of America,FL
3066,St. Joseph’s College (New York),SJC,United States of America,NY
3067,St. Olaf College,,United States of America,MN
3068,State University of New York at Delhi,SUNY Delhi,United States of America,NY
3069,State University of New York at Morrisville,SUNY Morrisville,United States of America,NY
3070,Stevenson University,,United States of America,MD
3071,Stockton University,,United States of America,NJ
3072,Sul Ross State University,SRSU,United States of America,TX
3073,Tennessee Wesleyan University,TWU,United States of America,TN
3074,"The College at Brockport, State University of New York",SUNY Brockport,United States of America,NY
3075,The State University of New York at Binghamton,SUNY Binghamton,United States of America,NY
3076,The State University of New York at Buffalo,SUNY Buffalo,United States of America,NY
3077,The State University of New York at Stony Brook,SUNY Stony Brook,United States of America,NY
3078,The State University of New York Polytechnic Institute,SUNY Poly,United States of America,NY
3079,Thomas Edison State University,,United States of America,NJ
3080,Toccoa Falls College,,United States of America,GA
3081,Tougaloo College,,United States of America,MS
3082,Touro College,,United States of America,NY
3083,Trinity International University,TIU,United States of America,IL
3084,Trinity Washington University,,United States of America,DC
3085,Troy University (Alabama),,United States of America,AL
3086,Truett McConnell University,,United States of America,GA
3087,Tusculum University,,United States of America,TN
3088,Union College (Kentucky),,United States of America,KY
3089,Union College (Nebraska),,United States of America,NE
3090,University of Hawaii at Hilo,UH Hilo,United States of America,HI
3091,University of Holy Cross,UOHC,United States of America,LA
3092,University of Jamestown,,United States of America,ND
3093,University of Missouri,Mizzou,United States of America,MO
3094,University of Mobile,,United States of America,AL
3095,University of Providence,UP,United States of America,MT
3096,University of St. Thomas (Texas),,United States of America,TX
3097,University of West Alabama,UWA,United States of America,AL
3098,Warner Pacific University,,United States of America,OR
3099,Washington Adventist University,,United States of America,MD
3100,Waynesburg University,,United States of America,PA
3101,Welch College,,United States of America,TN
3102,West Virginia University at Parkersburg,,United States of America,WV
3103,Westminster College (Pennsylvania),,United States of America,PA
3104,Westminster College (Utah),,United States of America,UT
3105,Wheaton College (Illinois),,United States of America,IL
3106,William Penn University,,United States of America,IA
3107,WIlliam Woods University,WWU,United States of America,MO
3108,Augustana University,,United States of America,SD
3109,Dalton State College,,United States of America,GA
3110,Lakeland University,,United States of America,WI
3111,Mount Mary University,,United States of America,WI
3112,Mount Mercy University,,United States of America,IA
3113,South University,,United States of America,GA
3114,Southeastern University,,United States of America,FL
3115,Texas Lutheran University,,United States of America,TX
3116,University of Mary,,United States of America,ND
3117,Birmingham School of Law,,United States of America,AL
3118,"Cumberland School of Law, Samford University",,United States of America,AL
3119,Miles Law School,,United States of America,AL
3120,"Thomas Goode Jones School of Law, Faulkner University",,United States of America,AL
3121,University of Alabama School of Law,,United States of America,AL
3122,"Sandra Day O'Connor College of Law, Arizona State University",,United States of America,AZ
3123,"James E. Rogers College of Law, University of Arizona",,United States of America,AZ
3124,University of Arkansas School of Law,,United States of America,AR
3125,"William H. Bowen School of Law, University of Arkansas at Little Rock",,United States of America,AR
3126,American Heritage University School of Law,,United States of America,CA
3127,American International School of Law,,United States of America,CA
3128,"Concord Law School, Purdue University Global",,United States of America,CA
3129,California Desert Trial Academy College of Law,,United States of America,CA
3130,Cal Northern School of Law,,United States of America,CA
3131,California School of Law,,United States of America,CA
3132,California Southern University,,United States of America,CA
3133,California Western School of Law,,United States of America,CA
3134,Chapman University School of Law,,United States of America,CA
3135,Empire College School of Law,,United States of America,CA
3136,Glendale University College of Law,,United States of America,CA
3137,Golden Gate University School of Law,,United States of America,CA
3138,Irvine College of Law,,United States of America,CA
3139,John F. Kennedy University College of Law,,United States of America,CA
3140,"Laurence Drivon School of Law, Humphreys College",,United States of America,CA
3141,Lincoln Law School of Sacramento,,United States of America,CA
3142,Lincoln Law School of San Jose,,United States of America,CA
3143,"Loyola Law School, Loyola Marymount University",,United States of America,CA
3144,"McGeorge School of Law, University of the Pacific",,United States of America,CA
3145,Monterey College of Law,,United States of America,CA
3146,Northwestern California University School of Law,,United States of America,CA
3147,Oak Brook College of Law,,United States of America,CA
3148,Pacific Coast University School of Law,,United States of America,CA
3149,Pacific West College of Law,,United States of America,CA
3150,Peoples College of Law,,United States of America,CA
3151,Pepperdine University School of Law,,United States of America,CA
3152,San Francisco Law School,,United States of America,CA
3153,San Joaquin College of Law,,United States of America,CA
3154,Santa Barbara College of Law,,United States of America,CA
3155,St. Francis School of Law,,United States of America,CA
3156,Santa Clara University School of Law,,United States of America,CA
3157,Southern California Institute of Law,,United States of America,CA
3158,Southwestern University School of Law,,United States of America,CA
3159,Stanford Law School,,United States of America,CA
3160,Thomas Jefferson School of Law,,United States of America,CA
3161,"Trinity Law School, Trinity International University",,United States of America,CA
3162,"University of California, Berkeley School of Law",,United States of America,CA
3163,"University of California, Davis School of Law",,United States of America,CA
3164,"University of California, Hastings College of the Law",,United States of America,CA
3165,"University of California, Irvine School of Law",,United States of America,CA
3166,"University of California, Los Angeles School of Law",,United States of America,CA
3167,University of La Verne College of Law,,United States of America,CA
3168,University of San Diego School of Law,,United States of America,CA
3169,University of San Francisco School of Law,,United States of America,CA
3170,University of San Luis Obispo School of Law,,United States of America,CA
3171,"Gould School of Law, University of Southern California",,United States of America,CA
3172,University of West Los Angeles School of Law,,United States of America,CA
3173,Ventura College of Law,,United States of America,CA
3174,Western Sierra Law School,,United States of America,CA
3175,University of Colorado School of Law,,United States of America,CO
3176,"Sturm College of Law, University of Denver",,United States of America,CO
3177,Quinnipiac University School of Law,,United States of America,CT
3178,University of Connecticut School of Law,,United States of America,CT
3179,Yale Law School,,United States of America,CT
3180,Delaware Law School,,United States of America,DE
3181,"Columbus School of Law, The Catholic University of America",,United States of America,DC
3182,"David A. Clarke School of Law, University of the District of Columbia",,United States of America,DC
3183,The George Washington University Law School,,United States of America,DC
3184,Georgetown University Law Center,,United States of America,DC
3185,Howard University School of Law,,United States of America,DC
3186,"Washington College of Law, American University",,United States of America,DC
3187,Dwayne O. Andreas School of Law,,United States of America,FL
3188,Florida A&M University College of Law,,United States of America,FL
3189,Florida International University College of Law,,United States of America,FL
3190,Florida State University College of Law,,United States of America,FL
3191,University of Florida Levin College of Law,,United States of America,FL
3192,"Shepard Broad Law Center, Nova Southeastern University",,United States of America,FL
3193,St. Thomas University School of Law,,United States of America,FL
3194,Diamond Graduate Law School LLM Online Program,,United States of America,FL
3195,Stetson University College of Law,,United States of America,FL
3196,University of Miami School of Law,,United States of America,FL
3197,Ave Maria School of Law,,United States of America,FL
3198,Western Michigan University Thomas M. Cooley Law School,,United States of America,FL
3199,Emory University School of Law,,United States of America,GA
3200,Georgia State University College of Law,,United States of America,GA
3201,University of Georgia School of Law,,United States of America,GA
3202,"Walter F. George School of Law, Mercer University",,United States of America,GA
3203,"William S. Richardson School of Law, University of Hawaii",,United States of America,HI
3204,University of Idaho College of Law,,United States of America,ID
3205,"Chicago-Kent College of Law, Illinois Institute of Technology",,United States of America,IL
3206,DePaul University College of Law,,United States of America,IL
3207,University of Illinois College of Law,,United States of America,IL
3208,UIC John Marshall Law School,,United States of America,IL
3209,Loyola University Chicago School of Law,,United States of America,IL
3210,Northern Illinois University College of Law,,United States of America,IL
3211,Northwestern University School of Law,,United States of America,IL
3212,Southern Illinois University School of Law,,United States of America,IL
3213,University of Chicago Law School,,United States of America,IL
3214,"Maurer School of Law, Indiana University Bloomington",,United States of America,IN
3215,Indiana University Robert H. McKinney School of Law,,United States of America,IN
3216,Notre Dame Law School,,United States of America,IN
3217,Drake University Law School,,United States of America,IA
3218,University of Iowa College of Law,,United States of America,IA
3219,University of Kansas School of Law,,United States of America,KS
